id,timestamp,window_start,client_ip,server_ip,direction,protocol,service,src_port,dst_port,size,flags
4514,1759201415.6082,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4515,1759201415.6082,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4516,1759201415.6082,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4517,1759201415.6082,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4518,1759201415.60921,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4519,1759201415.60921,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4520,1759201415.60921,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4521,1759201415.6102,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4522,1759201415.6102,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4523,1759201415.6102,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4524,1759201415.61121,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4525,1759201415.61121,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4526,1759201415.61121,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4527,1759201415.6122,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4528,1759201415.6122,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4529,1759201415.6122,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4530,1759201415.6122,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4531,1759201415.6132,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4532,1759201415.6132,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,79,
4533,1759201415.6132,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4534,1759201415.6132,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4535,1759201415.61431,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4536,1759201415.61431,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4537,1759201415.61431,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4538,1759201415.61431,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4539,1759201415.61431,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4540,1759201415.61431,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4541,1759201415.61431,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4542,1759201415.61431,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4543,1759201415.61734,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4544,1759201415.61789,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4545,1759201415.61826,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4546,1759201415.61826,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4547,1759201415.61826,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4548,1759201415.6194,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4549,1759201415.6194,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4550,1759201415.6194,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4551,1759201415.6194,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4552,1759201415.6204,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4553,1759201415.6204,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4554,1759201415.6214,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4555,1759201415.6214,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4556,1759201415.6214,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4557,1759201415.6214,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4558,1759201415.6229,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4559,1759201415.6229,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4560,1759201415.6229,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4561,1759201415.6229,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4562,1759201415.6229,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4563,1759201415.6229,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4564,1759201415.6229,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4565,1759201415.62491,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4566,1759201415.62491,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4567,1759201415.62491,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4568,1759201415.62591,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4569,1759201415.62591,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4570,1759201415.62591,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4571,1759201415.62591,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4572,1759201415.62691,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4573,1759201415.62691,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4574,1759201415.62691,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4575,1759201415.62791,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,79,
4576,1759201415.62791,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4577,1759201415.62791,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4578,1759201415.62891,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4579,1759201415.62891,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4580,1759201415.62891,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4581,1759201415.62891,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4582,1759201415.62991,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4583,1759201415.62991,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4584,1759201415.62991,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4585,1759201415.62991,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4586,1759201415.62991,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4587,1759201415.62991,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4588,1759201415.62991,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4589,1759201415.62991,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4590,1759201415.62991,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4591,1759201415.63305,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4592,1759201415.63305,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4593,1759201415.6342,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4594,1759201415.63468,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4595,1759201415.63468,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4596,1759201415.63529,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4597,1759201415.63529,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4598,1759201415.63529,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4599,1759201415.63637,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4600,1759201415.63637,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4601,1759201415.63637,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4602,1759201415.63637,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4603,1759201415.63737,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4604,1759201415.63737,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4605,1759201415.63737,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,79,
4606,1759201415.63837,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4607,1759201415.63837,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4608,1759201415.63837,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4609,1759201415.63937,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4610,1759201415.63937,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4611,1759201415.63937,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4612,1759201415.63937,2025-09-30T03:03:32Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
4613,1759201415.64037,2025-09-30T03:03:32Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
4614,1759201415.6411,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4615,1759201415.6411,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4616,1759201415.6411,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4617,1759201415.64211,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4618,1759201415.64211,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4619,1759201415.64211,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4620,1759201415.64211,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4621,1759201415.64311,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4622,1759201415.64311,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4623,1759201415.64361,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4624,1759201415.64361,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4625,1759201415.64462,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4626,1759201415.64462,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4627,1759201415.64462,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4628,1759201415.64462,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4629,1759201415.64562,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4630,1759201415.64562,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4631,1759201415.64662,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4632,1759201415.64662,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4633,1759201415.64662,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4634,1759201415.64662,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4635,1759201415.64662,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4636,1759201415.64662,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4637,1759201415.64662,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4638,1759201415.64662,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4639,1759201415.64662,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4640,1759201415.64662,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4641,1759201415.64662,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4642,1759201415.64662,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4643,1759201415.64662,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4644,1759201415.65139,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4645,1759201415.65139,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4646,1759201415.65226,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4647,1759201415.65226,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4648,1759201415.65226,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4649,1759201415.65226,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4650,1759201415.65327,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4651,1759201415.65327,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4652,1759201415.65327,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4653,1759201415.65427,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4654,1759201415.65427,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4655,1759201415.65527,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4656,1759201415.65527,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4657,1759201415.65527,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4658,1759201415.65527,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4659,1759201415.65627,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4660,1759201415.65627,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4661,1759201415.65627,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4662,1759201415.65727,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4663,1759201415.65727,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4664,1759201415.65815,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4665,1759201415.65815,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4666,1759201415.65915,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4667,1759201415.65915,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4668,1759201415.65915,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4669,1759201415.66015,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,79,
4670,1759201415.66015,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4671,1759201415.66015,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4672,1759201415.66015,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4673,1759201415.66115,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4674,1759201415.66115,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4675,1759201415.66215,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4676,1759201415.66215,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4677,1759201415.66215,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4678,1759201415.66215,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4679,1759201415.66315,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4680,1759201415.66315,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4681,1759201415.66315,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4682,1759201415.66315,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4683,1759201415.66315,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4684,1759201415.66315,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4685,1759201415.66315,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4686,1759201415.66315,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4687,1759201415.66315,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4688,1759201415.66315,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4689,1759201415.66315,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4690,1759201415.66315,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4691,1759201415.66315,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4692,1759201415.66315,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4693,1759201415.66792,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,79,
4694,1759201415.66792,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4695,1759201415.66792,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4696,1759201415.66792,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4697,1759201415.66893,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4698,1759201415.66893,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4699,1759201415.66893,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4700,1759201415.66993,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4701,1759201415.66993,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4702,1759201415.66993,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4703,1759201415.67093,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4704,1759201415.67093,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4705,1759201415.67093,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4706,1759201415.67193,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4707,1759201415.67193,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4708,1759201415.67193,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4709,1759201415.67293,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4710,1759201415.67293,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4711,1759201415.67343,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4712,1759201415.67343,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4713,1759201415.67343,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4714,1759201415.67444,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4715,1759201415.67444,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4716,1759201415.67444,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4717,1759201415.67544,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4718,1759201415.67544,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4719,1759201415.67544,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4720,1759201415.67544,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4721,1759201415.67643,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4722,1759201415.67643,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,79,
4723,1759201415.67643,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4724,1759201415.67744,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4725,1759201415.67744,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4726,1759201415.67744,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4727,1759201415.67744,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4728,1759201415.67843,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4729,1759201415.67843,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4730,1759201415.67843,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4731,1759201415.67943,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4732,1759201415.67943,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4733,1759201415.67943,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4734,1759201415.68043,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4735,1759201415.68043,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4736,1759201415.68043,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4737,1759201415.68144,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4738,1759201415.68144,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4739,1759201415.68144,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4740,1759201415.68144,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4741,1759201415.68144,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4742,1759201415.68144,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4743,1759201415.68294,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
4744,1759201415.68294,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4745,1759201415.68394,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4746,1759201415.68394,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4747,1759201415.68394,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4748,1759201415.68495,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
4749,1759201415.68495,2025-09-30T03:03:32Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
